EPCI_Siren,aldo_biomass_category,biomass_carbon_content
200070829,sols artificiels imperméabilisés,0
200070845,sols artificiels imperméabilisés,0
200070852,sols artificiels imperméabilisés,0
200070894,sols artificiels imperméabilisés,0
200070902,sols artificiels imperméabilisés,0
200070910,sols artificiels imperméabilisés,0
200070928,sols artificiels imperméabilisés,0
200070936,sols artificiels imperméabilisés,0
200070944,sols artificiels imperméabilisés,0
200070951,sols artificiels imperméabilisés,0
200070969,sols artificiels imperméabilisés,0
200070977,sols artificiels imperméabilisés,0
200070985,sols artificiels imperméabilisés,0
200070993,sols artificiels imperméabilisés,0
200071017,sols artificiels imperméabilisés,0
200071025,sols artificiels imperméabilisés,0
200071033,sols artificiels imperméabilisés,0
200071041,sols artificiels imperméabilisés,0
200071058,sols artificiels imperméabilisés,0
200071066,sols artificiels imperméabilisés,0
200071074,sols artificiels imperméabilisés,0
200071082,sols artificiels imperméabilisés,0
200071116,sols artificiels imperméabilisés,0
200071140,sols artificiels imperméabilisés,0
200071157,sols artificiels imperméabilisés,0
200071165,sols artificiels imperméabilisés,0
200071173,sols artificiels imperméabilisés,0
200071181,sols artificiels imperméabilisés,0
200071199,sols artificiels imperméabilisés,0
200071207,sols artificiels imperméabilisés,0
200071215,sols artificiels imperméabilisés,0
200071223,sols artificiels imperméabilisés,0
200071298,sols artificiels imperméabilisés,0
200071314,sols artificiels imperméabilisés,0
200071363,sols artificiels imperméabilisés,0
200071371,sols artificiels imperméabilisés,0
200071389,sols artificiels imperméabilisés,0
200071405,sols artificiels imperméabilisés,0
200071413,sols artificiels imperméabilisés,0
200071454,sols artificiels imperméabilisés,0
200071470,sols artificiels imperméabilisés,0
200071496,sols artificiels imperméabilisés,0
200071504,sols artificiels imperméabilisés,0
200071512,sols artificiels imperméabilisés,0
200071520,sols artificiels imperméabilisés,0
200071538,sols artificiels imperméabilisés,0
200071546,sols artificiels imperméabilisés,0
200071553,sols artificiels imperméabilisés,0
200071579,sols artificiels imperméabilisés,0
200071587,sols artificiels imperméabilisés,0
200071595,sols artificiels imperméabilisés,0
200071629,sols artificiels imperméabilisés,0
200071645,sols artificiels imperméabilisés,0
200071652,sols artificiels imperméabilisés,0
200071678,sols artificiels imperméabilisés,0
200071751,sols artificiels imperméabilisés,0
200071769,sols artificiels imperméabilisés,0
200071777,sols artificiels imperméabilisés,0
200071785,sols artificiels imperméabilisés,0
200071819,sols artificiels imperméabilisés,0
200071827,sols artificiels imperméabilisés,0
200071843,sols artificiels imperméabilisés,0
200071850,sols artificiels imperméabilisés,0
200071868,sols artificiels imperméabilisés,0
200071876,sols artificiels imperméabilisés,0
200071884,sols artificiels imperméabilisés,0
200071892,sols artificiels imperméabilisés,0
200071900,sols artificiels imperméabilisés,0
200071918,sols artificiels imperméabilisés,0
200071926,sols artificiels imperméabilisés,0
200071934,sols artificiels imperméabilisés,0
200071942,sols artificiels imperméabilisés,0
200071967,sols artificiels imperméabilisés,0
200071983,sols artificiels imperméabilisés,0
200071991,sols artificiels imperméabilisés,0
200072007,sols artificiels imperméabilisés,0
200072015,sols artificiels imperméabilisés,0
200072023,sols artificiels imperméabilisés,0
200072031,sols artificiels imperméabilisés,0
200072049,sols artificiels imperméabilisés,0
200072056,sols artificiels imperméabilisés,0
200072064,sols artificiels imperméabilisés,0
200072072,sols artificiels imperméabilisés,0
200072080,sols artificiels imperméabilisés,0
200072098,sols artificiels imperméabilisés,0
200072106,sols artificiels imperméabilisés,0
200072122,sols artificiels imperméabilisés,0
200072130,sols artificiels imperméabilisés,0
200072304,sols artificiels imperméabilisés,0
200072312,sols artificiels imperméabilisés,0
200072320,sols artificiels imperméabilisés,0
200072346,sols artificiels imperméabilisés,0
200072452,sols artificiels imperméabilisés,0
200072460,sols artificiels imperméabilisés,0
200072478,sols artificiels imperméabilisés,0
200072544,sols artificiels imperméabilisés,0
200072635,sols artificiels imperméabilisés,0
200072643,sols artificiels imperméabilisés,0
200072650,sols artificiels imperméabilisés,0
200072668,sols artificiels imperméabilisés,0
200072676,sols artificiels imperméabilisés,0
200072684,sols artificiels imperméabilisés,0
200072692,sols artificiels imperméabilisés,0
200072700,sols artificiels imperméabilisés,0
200072718,sols artificiels imperméabilisés,0
200072726,sols artificiels imperméabilisés,0
200072734,sols artificiels imperméabilisés,0
200072825,sols artificiels imperméabilisés,0
200072874,sols artificiels imperméabilisés,0
200072882,sols artificiels imperméabilisés,0
200072981,sols artificiels imperméabilisés,0
200072999,sols artificiels imperméabilisés,0
200073013,sols artificiels imperméabilisés,0
200073096,sols artificiels imperméabilisés,0
200073104,sols artificiels imperméabilisés,0
200073112,sols artificiels imperméabilisés,0
200073120,sols artificiels imperméabilisés,0
200073138,sols artificiels imperméabilisés,0
200073146,sols artificiels imperméabilisés,0
200073161,sols artificiels imperméabilisés,0
200073237,sols artificiels imperméabilisés,0
200073245,sols artificiels imperméabilisés,0
200073252,sols artificiels imperméabilisés,0
200073260,sols artificiels imperméabilisés,0
200073344,sols artificiels imperméabilisés,0
200073393,sols artificiels imperméabilisés,0
200073401,sols artificiels imperméabilisés,0
200073419,sols artificiels imperméabilisés,0
200073427,sols artificiels imperméabilisés,0
240100578,sols artificiels imperméabilisés,0
240100610,sols artificiels imperméabilisés,0
240100750,sols artificiels imperméabilisés,0
240100800,sols artificiels imperméabilisés,0
240100883,sols artificiels imperméabilisés,0
240100891,sols artificiels imperméabilisés,0
240200444,sols artificiels imperméabilisés,0
240200469,sols artificiels imperméabilisés,0
240200477,sols artificiels imperméabilisés,0
240200493,sols artificiels imperméabilisés,0
240200501,sols artificiels imperméabilisés,0
240200519,sols artificiels imperméabilisés,0
240200576,sols artificiels imperméabilisés,0
240200584,sols artificiels imperméabilisés,0
240200592,sols artificiels imperméabilisés,0
240200600,sols artificiels imperméabilisés,0
240200634,sols artificiels imperméabilisés,0
240300491,sols artificiels imperméabilisés,0
240300558,sols artificiels imperméabilisés,0
240300566,sols artificiels imperméabilisés,0
240300657,sols artificiels imperméabilisés,0
240400440,sols artificiels imperméabilisés,0
240500439,sols artificiels imperméabilisés,0
240500462,sols artificiels imperméabilisés,0
240600551,sols artificiels imperméabilisés,0
240600585,sols artificiels imperméabilisés,0
240600593,sols artificiels imperméabilisés,0
240700302,sols artificiels imperméabilisés,0
240700617,sols artificiels imperméabilisés,0
240700716,sols artificiels imperméabilisés,0
240700815,sols artificiels imperméabilisés,0
240700864,sols artificiels imperméabilisés,0
240800821,sols artificiels imperméabilisés,0
240800847,sols artificiels imperméabilisés,0
240800862,sols artificiels imperméabilisés,0
240800920,sols artificiels imperméabilisés,0
240900431,sols artificiels imperméabilisés,0
240900464,sols artificiels imperméabilisés,0
241000223,sols artificiels imperméabilisés,0
241000405,sols artificiels imperméabilisés,0
241000447,sols artificiels imperméabilisés,0
241000488,sols artificiels imperméabilisés,0
241100593,sols artificiels imperméabilisés,0
241200187,sols artificiels imperméabilisés,0
241200542,sols artificiels imperméabilisés,0
241200567,sols artificiels imperméabilisés,0
241200625,sols artificiels imperméabilisés,0
241200641,sols artificiels imperméabilisés,0
241200658,sols artificiels imperméabilisés,0
241200674,sols artificiels imperméabilisés,0
241200765,sols artificiels imperméabilisés,0
241200807,sols artificiels imperméabilisés,0
241200906,sols artificiels imperméabilisés,0
241200914,sols artificiels imperméabilisés,0
241300375,sols artificiels imperméabilisés,0
241300417,sols artificiels imperméabilisés,0
241400415,sols artificiels imperméabilisés,0
241400514,sols artificiels imperméabilisés,0
241400555,sols artificiels imperméabilisés,0
241400761,sols artificiels imperméabilisés,0
241400860,sols artificiels imperméabilisés,0
241400878,sols artificiels imperméabilisés,0
241500230,sols artificiels imperméabilisés,0
241500255,sols artificiels imperméabilisés,0
241500271,sols artificiels imperméabilisés,0
241501055,sols artificiels imperméabilisés,0
241501089,sols artificiels imperméabilisés,0
241501139,sols artificiels imperméabilisés,0
241600303,sols artificiels imperméabilisés,0
241700434,sols artificiels imperméabilisés,0
241700459,sols artificiels imperméabilisés,0
241700517,sols artificiels imperméabilisés,0
241700624,sols artificiels imperméabilisés,0
241700632,sols artificiels imperméabilisés,0
241700640,sols artificiels imperméabilisés,0
241700699,sols artificiels imperméabilisés,0
241800325,sols artificiels imperméabilisés,0
241800374,sols artificiels imperméabilisés,0
241800424,sols artificiels imperméabilisés,0
241800432,sols artificiels imperméabilisés,0
241800457,sols artificiels imperméabilisés,0
241800507,sols artificiels imperméabilisés,0
241900133,sols artificiels imperméabilisés,0
241927201,sols artificiels imperméabilisés,0
241927243,sols artificiels imperméabilisés,0
242000354,sols artificiels imperméabilisés,0
242000495,sols artificiels imperméabilisés,0
242000503,sols artificiels imperméabilisés,0
242010056,sols artificiels imperméabilisés,0
242010130,sols artificiels imperméabilisés,0
242020071,sols artificiels imperméabilisés,0
242020105,sols artificiels imperméabilisés,0
242100154,sols artificiels imperméabilisés,0
242100410,sols artificiels imperméabilisés,0
242101434,sols artificiels imperméabilisés,0
242101442,sols artificiels imperméabilisés,0
242101459,sols artificiels imperméabilisés,0
242101491,sols artificiels imperméabilisés,0
242101509,sols artificiels imperméabilisés,0
242200715,sols artificiels imperméabilisés,0
242400752,sols artificiels imperméabilisés,0
242400935,sols artificiels imperméabilisés,0
242401024,sols artificiels imperméabilisés,0
242500320,sols artificiels imperméabilisés,0
242500338,sols artificiels imperméabilisés,0
242500361,sols artificiels imperméabilisés,0
242504116,sols artificiels imperméabilisés,0
242504181,sols artificiels imperméabilisés,0
242504355,sols artificiels imperméabilisés,0
242504371,sols artificiels imperméabilisés,0
242504447,sols artificiels imperméabilisés,0
242504488,sols artificiels imperméabilisés,0
242504496,sols artificiels imperméabilisés,0
242600252,sols artificiels imperméabilisés,0
242600492,sols artificiels imperméabilisés,0
242600534,sols artificiels imperméabilisés,0
242700276,sols artificiels imperméabilisés,0
242700607,sols artificiels imperméabilisés,0
242700623,sols artificiels imperméabilisés,0
242852465,sols artificiels imperméabilisés,0
242900074,sols artificiels imperméabilisés,0
242900314,sols artificiels imperméabilisés,0
242900553,sols artificiels imperméabilisés,0
242900561,sols artificiels imperméabilisés,0
242900629,sols artificiels imperméabilisés,0
242900645,sols artificiels imperméabilisés,0
242900660,sols artificiels imperméabilisés,0
242900694,sols artificiels imperméabilisés,0
242900702,sols artificiels imperméabilisés,0
242900710,sols artificiels imperméabilisés,0
242900744,sols artificiels imperméabilisés,0
242900751,sols artificiels imperméabilisés,0
242900769,sols artificiels imperméabilisés,0
242900793,sols artificiels imperméabilisés,0
242900801,sols artificiels imperméabilisés,0
242900835,sols artificiels imperméabilisés,0
243000270,sols artificiels imperméabilisés,0
243000296,sols artificiels imperméabilisés,0
243000569,sols artificiels imperméabilisés,0
243000585,sols artificiels imperméabilisés,0
